date,price,yr_built
8/19/2014,207500,1970
8/13/2014,206325,1970
2/27/2015,339000,1970
9/24/2014,179900,1970
4/2/2015,315000,1970
6/25/2014,454000,1970
2/13/2015,810000,1970
10/28/2014,429000,1970
3/23/2015,393000,1970
3/10/2015,205950,1970
4/1/2015,320000,1970
3/26/2015,160000,1970
10/17/2014,680000,1970
9/19/2014,356000,1970
11/24/2014,329950,1971
5/6/2014,397000,1971
2/18/2015,204000,1971
1/13/2015,175000,1971
5/8/2014,980000,1971
7/29/2014,194000,1971
9/24/2014,655000,1971
9/4/2014,765000,1971
2/19/2015,357000,1971
3/25/2015,234000,1971
3/31/2015,490000,1971
8/26/2014,212000,1971
4/15/2015,320000,1971
12/4/2014,320000,1971
2/20/2015,278500,1971
8/20/2014,316000,1971
2/20/2015,415000,1971
6/10/2014,175000,1971
1/7/2015,326000,1971
3/16/2015,385000,1971
9/9/2014,375000,1971
5/4/2015,700000,1971
11/6/2014,2.05E+06,1971
11/18/2014,643500,1971
11/12/2014,550000,1971
2/6/2015,219950,1971
9/30/2014,350000,1971
3/18/2015,433000,1971
7/25/2014,540000,1971
10/21/2014,287000,1971
4/2/2015,1.53E+06,1971
1/9/2015,700000,1971
1/13/2015,460000,1971
11/4/2014,380000,1971
12/1/2014,320000,1971
5/7/2015,327500,1971
4/8/2015,450000,1971
3/30/2015,265000,1971
5/5/2014,1.40E+06,1971
9/23/2014,354900,1971
8/6/2014,389000,1971
5/5/2015,730000,1971
8/14/2014,540000,1971
9/5/2014,569500,1971
2/24/2015,522500,1971
7/22/2014,255000,1971
4/29/2015,320900,1971
5/5/2015,374000,1971
3/13/2015,225000,1971
4/28/2015,653000,1971
12/4/2014,427500,1971
6/10/2014,385000,1971
9/3/2014,296000,1971
8/5/2014,485000,1971
3/7/2015,305000,1971
5/5/2014,220000,1971
12/2/2014,516000,1971
5/6/2014,280000,1971
10/3/2014,851000,1971
3/20/2015,449000,1971
11/18/2014,365000,1971
9/29/2014,253000,1971
10/9/2014,510000,1971
9/16/2014,310000,1971
11/13/2014,370000,1971
4/15/2015,552775,1971
7/10/2014,350000,1971
7/7/2014,450000,1971
3/5/2015,675000,1971
5/7/2015,615000,1971
6/17/2014,560000,1971
5/29/2014,329932,1971
1/20/2015,539000,1971
6/13/2014,430000,1971
11/18/2014,315000,1971
2/25/2015,235000,1971
8/6/2014,390000,1971
5/30/2014,374000,1971
8/25/2014,235500,1971
11/13/2014,397950,1971
9/5/2014,295000,1971
6/17/2014,765000,1971
6/19/2014,275000,1971
5/27/2014,244000,1971
10/24/2014,239000,1971
4/3/2015,251000,1971
4/8/2015,352000,1971
9/23/2014,1.00E+06,1971
1/15/2015,547000,1971
9/5/2014,275000,1971
12/11/2014,700000,1971
3/13/2015,465000,1971
3/23/2015,290000,1971
4/23/2015,380500,1971
4/23/2015,455000,1971
4/28/2015,490000,1971
10/27/2014,182500,1971
6/18/2014,300000,1971
1/8/2015,185000,1971
9/25/2014,319000,1971
9/11/2014,227000,1971
9/10/2014,216500,1971
12/4/2014,240000,1971
2/12/2015,356999,1971
1/5/2015,325000,1972
3/19/2015,505000,1972
6/14/2014,397500,1972
5/9/2014,352000,1972
6/23/2014,800000,1972
4/8/2015,288349,1972
8/25/2014,515000,1972
2/19/2015,330000,1972
3/12/2015,365000,1972
9/9/2014,270000,1972
8/29/2014,405000,1972
10/18/2014,245000,1972
9/8/2014,343000,1972
10/14/2014,443500,1972
5/6/2015,780000,1972
10/8/2014,368000,1972
6/27/2014,215500,1972
2/11/2015,386500,1972
10/17/2014,500000,1972
9/9/2014,310000,1972
9/11/2014,665000,1972
3/16/2015,1.09E+06,1972
11/3/2014,605000,1972
6/9/2014,1.34E+06,1972
1/23/2015,429500,1972
8/27/2014,900000,1972
6/27/2014,1.62E+06,1972
2/11/2015,1.65E+06,1972
5/13/2014,267345,1972
10/27/2014,387000,1972
4/20/2015,542500,1972
2/10/2015,593500,1972
6/2/2014,1.25E+06,1972
8/26/2014,320000,1972
12/9/2014,1.15E+06,1972
1/6/2015,299950,1972
4/27/2015,435000,1972
9/19/2014,489000,1972
8/14/2014,485000,1972
9/16/2014,242000,1972
8/27/2014,435000,1972
8/4/2014,424000,1972
12/2/2014,475000,1972
4/2/2015,248000,1972
5/16/2014,370000,1972
7/11/2014,570000,1972
5/5/2015,411000,1972
11/4/2014,665000,1972
3/20/2015,265000,1972
7/14/2014,270000,1972
12/1/2014,599000,1972
1/7/2015,354000,1972
2/2/2015,510000,1972
12/22/2014,332500,1972
6/26/2014,225500,1972
4/8/2015,215000,1972
2/4/2015,450000,1972
4/2/2015,725000,1972
8/5/2014,460000,1972
8/15/2014,330000,1972
11/20/2014,229950,1972
10/16/2014,275000,1972
8/7/2014,685900,1972
7/14/2014,575000,1972
6/10/2014,563000,1972
12/3/2014,409000,1972
5/21/2014,691000,1972
8/27/2014,500000,1972
8/26/2014,290000,1972
12/3/2014,350000,1972
6/6/2014,525000,1972
5/21/2014,195000,1972
8/28/2014,707000,1972
10/23/2014,788000,1972
6/12/2014,850000,1972
2/9/2015,475000,1972
10/14/2014,370000,1972
2/5/2015,493500,1972
10/13/2014,357000,1972
12/24/2014,329000,1972
10/16/2014,495000,1972
3/27/2015,554500,1972
12/3/2014,500000,1972
10/1/2014,251000,1972
8/1/2014,410000,1972
10/30/2014,450000,1972
8/4/2014,255000,1972
11/18/2014,425000,1972
2/24/2015,500000,1972
8/14/2014,1.17E+06,1972
12/3/2014,1.71E+06,1972
2/20/2015,745000,1972
10/9/2014,205000,1972
6/20/2014,400000,1972
4/3/2015,635000,1972
4/23/2015,367999,1972
3/6/2015,655000,1972
12/17/2014,290000,1972
6/18/2014,850000,1972
10/2/2014,222500,1972
12/23/2014,450000,1972
10/28/2014,290000,1972
7/3/2014,410000,1972
3/16/2015,550000,1972
7/29/2014,331292,1972
10/14/2014,1.78E+06,1972
9/4/2014,201000,1972
10/10/2014,785000,1972
4/20/2015,838000,1972
6/19/2014,1.82E+06,1972
6/4/2014,292000,1972
7/5/2014,825000,1972
4/2/2015,1.16E+06,1972
11/19/2014,415000,1972
8/12/2014,255000,1972
6/28/2014,699900,1972
7/30/2014,458000,1972
12/9/2014,348500,1972
7/15/2014,745000,1972
9/17/2014,390000,1972
4/1/2015,375000,1972
8/21/2014,350000,1972
8/22/2014,436000,1972
2/25/2015,450000,1972
6/19/2014,619850,1972
8/20/2014,480000,1972
5/26/2014,172500,1972
11/10/2014,339300,1972
8/26/2014,500000,1972
10/13/2014,706000,1972
1/7/2015,445000,1972
5/27/2014,304000,1972
11/13/2014,340000,1972
8/22/2014,588000,1972
6/18/2014,424000,1972
10/23/2014,379000,1972
7/11/2014,162950,1972
3/21/2015,609000,1972
6/26/2014,1.39E+06,1972
12/19/2014,386100,1972
6/23/2014,449500,1972
1/30/2015,665000,1972
4/2/2015,525000,1972
5/8/2014,330000,1972
3/17/2015,344950,1972
5/14/2014,955000,1972
6/12/2014,440000,1972
11/4/2014,345000,1972
7/21/2014,226000,1972
10/21/2014,505000,1973
9/12/2014,1.04E+06,1973
4/16/2015,387000,1973
3/25/2015,849950,1973
10/13/2014,318888,1973
4/27/2015,750000,1973
12/19/2014,241000,1973
12/3/2014,525000,1973
1/7/2015,180500,1973
8/1/2014,605000,1973
11/12/2014,220000,1973
12/3/2014,435000,1973
10/23/2014,165000,1973
5/5/2014,627000,1973
7/31/2014,649000,1973
5/27/2014,375000,1973
3/12/2015,530000,1973
8/6/2014,374150,1973
4/29/2015,212000,1973
12/26/2014,524000,1973
7/31/2014,450000,1973
3/23/2015,178500,1973
5/7/2015,568000,1973
8/26/2014,434000,1973
12/4/2014,527500,1973
12/2/2014,949000,1973
6/25/2014,418800,1973
7/25/2014,455000,1973
9/24/2014,359950,1973
5/15/2014,430000,1973
4/27/2015,421000,1973
7/2/2014,605000,1973
11/21/2014,274000,1973
5/7/2014,310000,1973
7/16/2014,572000,1973
1/28/2015,260000,1973
5/8/2014,295000,1973
2/20/2015,325000,1973
5/21/2014,895000,1973
3/30/2015,833000,1973
6/25/2014,589950,1973
8/19/2014,253000,1973
1/14/2015,760000,1973
6/23/2014,494000,1973
4/10/2015,455000,1973
7/30/2014,795000,1973
3/13/2015,517500,1973
9/19/2014,535100,1973
5/9/2014,303500,1973
9/8/2014,311000,1973
10/7/2014,250000,1973
4/8/2015,475000,1973
3/16/2015,1.60E+06,1973
8/19/2014,482000,1973
9/29/2014,275000,1973
5/4/2015,361000,1973
6/10/2014,183000,1973
3/25/2015,945800,1973
3/10/2015,441000,1973
5/19/2014,602000,1973
3/19/2015,623000,1973
6/9/2014,435000,1973
6/16/2014,825000,1973
5/1/2015,426000,1973
5/16/2014,400000,1973
7/29/2014,1.10E+06,1973
1/28/2015,275000,1973
2/17/2015,400000,1973
4/10/2015,467000,1973
10/27/2014,901000,1973
6/10/2014,650000,1973
6/24/2014,998000,1973
6/24/2014,1.25E+06,1973
5/8/2014,530000,1973
2/26/2015,454900,1973
3/20/2015,270000,1973
4/9/2015,559500,1973
6/4/2014,746000,1973
2/13/2015,661000,1973
4/29/2015,697000,1973
5/21/2014,255000,1973
11/17/2014,295000,1973
8/28/2014,107000,1973
12/2/2014,232900,1973
4/10/2015,650100,1973
9/29/2014,230500,1973
5/13/2014,90000,1973
4/8/2015,648000,1973
12/8/2014,670000,1973
1/14/2015,290000,1973
2/3/2015,455500,1973
5/23/2014,467100,1973
5/6/2015,545000,1973
11/12/2014,980000,1973
5/6/2015,337500,1973
3/31/2015,312000,1973
1/2/2015,829000,1973
6/13/2014,975000,1973
7/10/2014,231500,1973
6/5/2014,530000,1973
6/20/2014,2.11E+06,1973
6/16/2014,175000,1973
11/13/2014,1.10E+06,1973
1/2/2015,519000,1973
7/21/2014,700000,1973
4/11/2015,479000,1973
3/30/2015,2.60E+06,1973
8/14/2014,610000,1973
4/24/2015,875000,1973
5/4/2015,270000,1973
9/14/2014,340000,1973
1/2/2015,345000,1973
2/2/2015,500000,1973
2/13/2015,678700,1973
11/25/2014,442500,1973
5/14/2014,223000,1973
6/17/2014,305000,1973
4/1/2015,525000,1973
5/3/2014,310000,1973
12/15/2014,693000,1973
4/6/2015,495000,1973
5/22/2014,240000,1973
5/13/2014,285000,1973
1/13/2015,855000,1973
9/22/2014,615000,1973
6/20/2014,400000,1973
12/29/2014,302300,1973
5/30/2014,427000,1973
5/22/2014,1.18E+06,1973
6/3/2014,430000,1973
8/1/2014,350000,1973
4/17/2015,840000,1973
7/23/2014,420000,1973
8/17/2014,380000,1973
10/24/2014,590000,1973
10/21/2014,600000,1973
3/27/2015,731000,1973
5/14/2014,498000,1973
8/8/2014,182500,1973
2/25/2015,539000,1973
4/16/2015,339000,1973
6/16/2014,375000,1973
4/1/2015,670000,1973
5/27/2014,293000,1973
11/14/2014,370000,1973
7/8/2014,623000,1973
6/25/2014,585000,1973
3/24/2015,1.40E+06,1973
6/20/2014,359900,1973
2/11/2015,315000,1974
8/25/2014,360000,1974
7/22/2014,196000,1974
11/19/2014,233000,1974
8/25/2014,752500,1974
4/26/2015,425000,1974
5/4/2015,645000,1974
7/25/2014,567000,1974
3/19/2015,685000,1974
6/1/2014,459000,1974
8/22/2014,491500,1974
6/30/2014,935000,1974
12/5/2014,299000,1974
5/28/2014,544500,1974
12/12/2014,415000,1974
4/21/2015,380000,1974
9/3/2014,340000,1974
7/9/2014,463000,1974
12/11/2014,525000,1974
12/15/2014,403500,1974
5/14/2014,530000,1974
2/18/2015,446500,1974
8/20/2014,550000,1974
3/27/2015,280000,1974
8/21/2014,824000,1974
8/1/2014,549000,1974
5/11/2015,739000,1974
9/8/2014,425000,1974
3/3/2015,521000,1974
6/20/2014,790000,1974
7/10/2014,200000,1974
10/7/2014,732000,1974
7/16/2014,318500,1974
1/6/2015,665000,1974
5/7/2014,310000,1974
10/20/2014,778000,1974
8/27/2014,375000,1974
10/29/2014,1.06E+06,1974
12/30/2014,305000,1974
7/18/2014,1.09E+06,1974
2/6/2015,393000,1974
9/22/2014,865000,1974
8/14/2014,596000,1974
9/11/2014,475000,1974
3/6/2015,585000,1974
3/30/2015,1.25E+06,1974
2/24/2015,815000,1974
2/2/2015,540400,1974
10/24/2014,286900,1974
8/21/2014,600000,1974
7/17/2014,445000,1974
5/19/2014,524950,1974
6/13/2014,440000,1974
12/3/2014,652450,1974
6/26/2014,663000,1974
10/5/2014,464625,1974
9/11/2014,600000,1974
3/2/2015,545000,1974
4/30/2015,535000,1974
3/26/2015,347000,1974
12/26/2014,255000,1974
6/4/2014,161700,1974
7/29/2014,595000,1974
7/29/2014,310000,1974
4/29/2015,410000,1974
7/29/2014,515000,1974
12/5/2014,438000,1974
1/8/2015,987500,1974
3/11/2015,317000,1974
5/7/2015,639500,1974
3/9/2015,245000,1974
9/23/2014,406550,1974
2/17/2015,279950,1974
3/4/2015,590000,1974
4/8/2015,954500,1974
4/16/2015,333000,1974
4/28/2015,567000,1974
6/6/2014,510000,1974
9/29/2014,360000,1974
6/9/2014,305100,1974
9/18/2014,1.53E+06,1974
8/18/2014,580000,1974
6/4/2014,583000,1974
2/19/2015,529000,1974
8/12/2014,268500,1974
7/25/2014,715000,1974
9/19/2014,279000,1974
10/28/2014,1.25E+06,1974
3/21/2015,462000,1974
6/13/2014,890000,1974
12/11/2014,225000,1974
10/20/2014,562000,1974
12/4/2014,309900,1974
2/19/2015,750000,1974
3/27/2015,239950,1974
12/16/2014,645000,1974
11/24/2014,304500,1974
8/8/2014,459950,1974
1/16/2015,463000,1974
10/30/2014,580000,1974
12/1/2014,355000,1974
7/15/2014,245000,1974
9/15/2014,289000,1974
5/30/2014,425000,1974
2/25/2015,500000,1974
8/12/2014,375000,1974
7/2/2014,575000,1974
10/1/2014,280000,1974
11/10/2014,470000,1974
8/5/2014,838400,1974
8/18/2014,726000,1974
8/18/2014,446000,1974
5/11/2015,399950,1974
1/22/2015,374950,1974
11/11/2014,519950,1974
12/19/2014,375000,1974
11/10/2014,338950,1974
9/10/2014,549950,1974
4/7/2015,350500,1974
10/23/2014,664000,1974
8/18/2014,271675,1974
10/1/2014,520000,1974
2/13/2015,360500,1974
7/15/2014,409000,1974
10/23/2014,510000,1974
11/17/2014,234950,1974
6/23/2014,320000,1974
6/9/2014,290000,1974
5/2/2014,260000,1974
6/29/2014,402000,1974
8/12/2014,325000,1974
10/22/2014,295000,1974
6/7/2014,611000,1974
11/18/2014,252000,1974
4/7/2015,518000,1974
7/31/2014,293000,1974
8/5/2014,753000,1974
8/14/2014,760000,1974
3/25/2015,585000,1974
11/14/2014,252500,1974
1/27/2015,324950,1974
9/2/2014,392000,1974
5/8/2014,524000,1974
3/20/2015,295000,1974
8/14/2014,1.20E+06,1974
4/24/2015,425000,1974
8/15/2014,187000,1974
4/29/2015,399000,1974
5/6/2014,295000,1974
8/27/2014,442200,1974
9/2/2014,273148,1974
4/6/2015,382000,1974
2/24/2015,430000,1974
3/6/2015,280000,1974
10/28/2014,1.23E+06,1974
6/23/2014,1.70E+06,1974
1/28/2015,520000,1974
5/8/2015,316000,1974
11/19/2014,313500,1974
12/17/2014,270000,1974
4/23/2015,229999,1974
10/23/2014,539000,1974
9/12/2014,199000,1975
8/12/2014,420000,1975
11/17/2014,269950,1975
12/5/2014,585188,1975
2/24/2015,630000,1975
10/9/2014,475000,1975
7/18/2014,590000,1975
10/22/2014,439000,1975
7/18/2014,497000,1975
6/6/2014,270000,1975
3/5/2015,795000,1975
10/10/2014,615000,1975
3/24/2015,237500,1975
5/6/2014,234000,1975
11/25/2014,299000,1975
3/26/2015,279000,1975
5/23/2014,225000,1975
7/14/2014,850000,1975
3/25/2015,475000,1975
12/8/2014,800000,1975
3/2/2015,1.65E+06,1975
7/6/2014,395000,1975
1/7/2015,350000,1975
1/29/2015,485000,1975
11/15/2014,700000,1975
6/9/2014,341000,1975
5/4/2015,378000,1975
12/17/2014,271000,1975
1/20/2015,456500,1975
7/2/2014,260000,1975
5/12/2014,1.58E+06,1975
4/23/2015,938000,1975
2/2/2015,361000,1975
7/14/2014,650000,1975
7/8/2014,695500,1975
7/26/2014,210000,1975
7/22/2014,780000,1975
7/23/2014,562000,1975
4/22/2015,899100,1975
10/27/2014,315000,1975
12/29/2014,459500,1975
6/20/2014,456000,1975
11/17/2014,880000,1975
4/14/2015,435000,1975
1/6/2015,405000,1975
6/23/2014,324000,1975
2/18/2015,470000,1975
4/21/2015,675000,1975
4/22/2015,454000,1975
7/21/2014,360000,1975
2/20/2015,255000,1975
11/26/2014,215000,1975
6/23/2014,322200,1975
8/6/2014,269000,1975
5/1/2015,570000,1975
8/5/2014,175000,1975
4/12/2015,925000,1975
5/1/2015,216600,1975
8/12/2014,350000,1975
3/4/2015,265953,1975
10/8/2014,515000,1975
4/28/2015,580000,1975
3/9/2015,535900,1975
7/14/2014,890000,1975
4/24/2015,707000,1975
5/8/2014,246000,1975
6/13/2014,622500,1975
5/13/2014,700000,1975
3/4/2015,1.43E+06,1975
2/20/2015,430000,1975
3/11/2015,474950,1975
10/10/2014,469950,1975
7/16/2014,340000,1975
3/13/2015,499000,1975
5/8/2015,490000,1975
5/5/2014,570000,1975
4/11/2015,432100,1975
3/23/2015,447000,1975
3/10/2015,255000,1975
6/26/2014,285000,1975
10/2/2014,437850,1975
9/15/2014,434500,1975
1/7/2015,291000,1975
11/21/2014,405000,1975
5/8/2014,489990,1975
2/24/2015,415000,1975
3/21/2015,665000,1975
9/15/2014,550000,1975
3/27/2015,200000,1975
9/5/2014,275000,1975
6/10/2014,375500,1975
9/9/2014,380000,1975
6/16/2014,545000,1975
11/14/2014,236000,1975
6/25/2014,505000,1975
8/6/2014,510000,1975
3/16/2015,530000,1975
5/13/2014,645000,1975
5/5/2015,276200,1975
8/22/2014,583000,1975
8/13/2014,375000,1975
5/27/2014,455500,1975
7/23/2014,375000,1975
12/29/2014,238000,1975
7/9/2014,590000,1975
11/13/2014,312620,1975
6/26/2014,580000,1975
11/5/2014,300000,1975
6/10/2014,251750,1975
12/12/2014,600000,1975
5/5/2015,440000,1975
10/28/2014,935000,1975
9/25/2014,370900,1975
7/22/2014,610000,1975
8/21/2014,490000,1975
4/7/2015,286500,1975
8/13/2014,750000,1975
8/22/2014,810000,1975
4/10/2015,2.58E+06,1975
4/7/2015,536650,1975
12/10/2014,257000,1975
8/20/2014,195000,1975
8/21/2014,2.14E+06,1975
12/1/2014,615000,1975
8/22/2014,385000,1975
4/7/2015,547500,1975
7/15/2014,185000,1975
6/6/2014,680000,1975
1/19/2015,243000,1975
11/7/2014,645000,1975
9/24/2014,395000,1975
1/7/2015,162000,1975
8/19/2014,790000,1975
4/14/2015,260000,1975
4/29/2015,612000,1975
4/11/2015,280000,1975
10/15/2014,550120,1975
6/17/2014,493000,1975
8/18/2014,460000,1975
10/23/2014,234000,1975
12/22/2014,340000,1975
5/14/2014,234000,1975
7/24/2014,375000,1975
8/27/2014,716000,1975
7/9/2014,759000,1975
2/10/2015,345000,1975
4/17/2015,603000,1975
2/6/2015,295000,1975
7/1/2014,500000,1975
3/31/2015,257000,1975
4/21/2015,463000,1975
9/15/2014,624000,1975
12/1/2014,1.64E+06,1975
3/6/2015,588000,1975
7/15/2014,1.60E+06,1975
8/22/2014,315000,1975
5/12/2014,300000,1975
12/12/2014,500000,1975
6/20/2014,885000,1975
3/25/2015,146300,1975
7/3/2014,600000,1975
8/28/2014,546800,1975
3/29/2015,460000,1975
8/26/2014,474950,1975
8/11/2014,350500,1975
7/8/2014,530000,1975
11/11/2014,590000,1975
6/17/2014,345000,1975
3/23/2015,607000,1975
9/24/2014,400000,1975
8/15/2014,490000,1975
3/22/2015,608000,1975
1/27/2015,337000,1975
8/12/2014,390000,1975
3/23/2015,183500,1975
9/25/2014,325000,1975
9/10/2014,585000,1975
8/24/2014,325000,1975
10/6/2014,295000,1975
1/16/2015,745000,1975
8/18/2014,390000,1975
9/12/2014,512500,1975
7/24/2014,580000,1975
8/22/2014,250000,1975
12/15/2014,242000,1975
4/23/2015,365000,1975
6/10/2014,480000,1975
8/29/2014,419000,1975
12/15/2014,345000,1975
12/8/2014,370000,1976
8/4/2014,226500,1976
4/9/2015,416000,1976
3/14/2015,250000,1976
2/25/2015,1.30E+06,1976
9/16/2014,749000,1976
2/22/2015,232000,1976
2/18/2015,2.13E+06,1976
6/23/2014,577000,1976
11/24/2014,521000,1976
11/24/2014,323000,1976
10/9/2014,980000,1976
6/12/2014,501000,1976
8/11/2014,539900,1976
8/25/2014,374000,1976
5/2/2014,550000,1976
11/18/2014,430000,1976
5/23/2014,902000,1976
8/8/2014,495000,1976
5/13/2014,480000,1976
5/9/2014,610000,1976
5/9/2014,920000,1976
8/20/2014,249000,1976
4/17/2015,378000,1976
2/6/2015,311750,1976
8/22/2014,354950,1976
6/24/2014,625000,1976
5/2/2014,335000,1976
8/22/2014,565000,1976
12/23/2014,705000,1976
9/16/2014,675000,1976
7/10/2014,610000,1976
10/31/2014,1.40E+06,1976
4/20/2015,419600,1976
4/7/2015,484000,1976
6/13/2014,350000,1976
9/2/2014,610000,1976
1/21/2015,312500,1976
8/18/2014,304999,1976
8/1/2014,405000,1976
8/13/2014,310000,1976
2/9/2015,215000,1976
8/6/2014,290000,1976
6/17/2014,550000,1976
12/2/2014,466000,1976
6/18/2014,646000,1976
2/18/2015,437500,1976
6/3/2014,474900,1976
10/23/2014,790000,1976
7/18/2014,395000,1976
10/30/2014,459000,1976
1/26/2015,440000,1976
5/22/2014,307000,1976
2/2/2015,474000,1976
10/2/2014,482975,1976
7/21/2014,299800,1976
12/8/2014,459900,1976
5/1/2015,2.85E+06,1976
8/6/2014,532500,1976
9/10/2014,485000,1976
12/15/2014,435000,1976
6/20/2014,477000,1976
9/26/2014,668500,1976
9/30/2014,472000,1976
3/4/2015,512500,1976
4/8/2015,434975,1976
12/1/2014,555000,1976
3/10/2015,704111,1976
6/23/2014,269500,1976
9/15/2014,435000,1976
10/16/2014,355000,1976
7/16/2014,480000,1976
12/26/2014,605000,1976
3/9/2015,998160,1976
3/24/2015,442500,1976
11/20/2014,560000,1976
6/26/2014,775000,1976
12/2/2014,260000,1976
7/23/2014,530000,1976
6/11/2014,580379,1976
4/2/2015,809000,1976
12/1/2014,560000,1976
12/8/2014,2.18E+06,1976
9/27/2014,750000,1976
10/31/2014,490000,1976
5/26/2014,460000,1976
4/28/2015,175000,1976
3/30/2015,700000,1976
12/17/2014,445000,1976
10/10/2014,489950,1976
6/13/2014,205000,1976
5/20/2014,458000,1976
8/11/2014,508000,1976
6/3/2014,575000,1976
7/21/2014,500000,1976
8/6/2014,432000,1976
9/12/2014,408000,1976
3/11/2015,450000,1976
2/26/2015,484000,1976
2/26/2015,970000,1976
10/27/2014,212000,1976
4/6/2015,209500,1976
8/18/2014,355000,1976
4/1/2015,485000,1976
6/16/2014,445000,1976
2/11/2015,249950,1976
9/24/2014,649990,1976
6/5/2014,250000,1976
8/29/2014,565000,1976
9/25/2014,704000,1976
8/5/2014,875000,1976
10/15/2014,610000,1976
6/8/2014,510000,1976
8/15/2014,425000,1976
4/23/2015,224000,1976
11/14/2014,790000,1976
3/24/2015,329950,1976
10/22/2014,229950,1976
4/22/2015,344900,1976
2/20/2015,246000,1976
7/16/2014,365000,1976
6/26/2014,440000,1976
12/15/2014,599000,1976
9/4/2014,575000,1976
11/6/2014,195700,1976
7/11/2014,303000,1976
6/5/2014,555000,1976
6/17/2014,669000,1976
